18c5,130814,6,-0.112488,0.813965,9.929688,0.000000,0.000000,0.000000,0.058594,94925.578125,0.000000
18de,131323,6,-0.136353,0.849609,9.906250,0.000000,0.000000,0.000000,0.003906,94927.101562,0.000000
18f7,131832,6,-0.155518,0.816406,9.921875,0.000000,0.000000,0.000000,0.041016,94926.085938,0.000000
1910,132341,6,-0.117310,0.885742,9.914062,0.000000,0.000000,0.000000,0.035156,94926.234375,0.000000
1929,132850,6,-0.181885,0.833008,9.914062,0.000000,0.000000,0.000000,0.052734,94925.750000,0.000000
1942,133359,6,-0.119690,0.801758,9.906250,0.000000,0.000000,0.000000,0.068359,94925.335938,0.000000
195b,133868,6,-0.129272,0.849609,9.898438,0.000000,0.000000,0.000000,0.023438,94926.578125,0.000000
1974,134377,6,-0.081360,0.842285,9.898438,0.000000,0.000000,0.000000,0.078125,94925.062500,0.000000
198d,134886,6,-0.157959,0.801758,9.914062,0.000000,0.000000,0.000000,-0.001953,94927.257812,0.000000
19a6,135395,6,-0.136353,0.849609,9.914062,0.000000,0.000000,0.000000,0.009766,94926.937500,0.000000
19bf,135904,6,-0.102905,0.895020,9.921875,0.000000,0.000000,0.000000,0.052734,94925.750000,0.000000
19d8,136413,6,-0.114868,0.840332,9.906250,0.000000,0.000000,0.000000,0.119141,94923.976562,0.000000
19f1,136922,6,-0.110107,0.734863,9.929688,0.000000,0.000000,0.000000,-0.134766,94930.843750,0.000000
1a0a,137431,6,-0.100525,0.856934,9.906250,0.000000,0.000000,0.000000,-0.033203,94928.101562,0.000000
1a23,137940,6,-0.165161,0.790039,9.945312,0.000000,0.000000,0.000000,0.005859,94927.039062,0.000000
1a3c,138449,6,-0.134033,0.852051,9.914062,0.000000,0.000000,0.000000,0.048828,94925.843750,0.000000
1a55,138958,6,-0.100525,0.842285,9.914062,0.000000,0.000000,0.000000,-0.060547,94928.804688,0.000000
1a6e,139467,6,-0.177124,0.854492,9.929688,0.000000,0.000000,0.000000,0.009766,94926.921875,0.000000
1a87,139976,6,-0.145996,0.816406,9.890625,0.000000,0.000000,0.000000,0.050781,94925.796875,0.000000
1aa0,140485,6,-0.145996,0.768066,9.945312,0.000000,0.000000,0.000000,0.115234,94924.046875,0.000000
1ab9,140994,6,-0.153198,0.801758,9.914062,0.000000,0.000000,0.000000,-0.021484,94927.765625,0.000000
1ad2,141503,6,-0.179565,0.835449,9.882812,0.000000,0.000000,0.000000,0.003906,94927.085938,0.000000
1aeb,142012,6,-0.143555,0.842285,9.914062,0.000000,0.000000,0.000000,0.001953,94927.156250,0.000000
1b04,142521,6,-0.148438,0.806641,9.914062,0.000000,0.000000,0.000000,0.093750,94924.656250,0.000000
1b1d,143030,6,-0.145996,0.861816,9.914062,0.000000,0.000000,0.000000,0.041016,94926.062500,0.000000
1b36,143539,6,-0.141235,0.847168,9.890625,0.000000,0.000000,0.000000,0.009766,94926.921875,0.000000
1b4f,144048,6,-0.088562,0.794434,9.945312,0.000000,0.000000,0.000000,-0.097656,94929.820312,0.000000
1b68,144557,6,-0.148438,0.866699,9.906250,0.000000,0.000000,0.000000,-0.015625,94927.593750,0.000000
1b81,145066,6,-0.174683,0.804199,9.906250,0.000000,0.000000,0.000000,0.031250,94926.359375,0.000000
1b9a,145575,6,-0.126831,0.833008,9.914062,0.000000,0.000000,0.000000,0.023438,94926.531250,0.000000
1bb3,146084,6,-0.143555,0.840332,9.914062,0.000000,0.000000,0.000000,0.066406,94925.390625,0.000000
1bcc,146593,6,-0.110107,0.796875,9.890625,0.000000,0.000000,0.000000,-0.046875,94928.445312,0.000000
1be5,147102,6,-0.205811,0.770508,9.937500,0.000000,0.000000,0.000000,0.103516,94924.375000,0.000000
1bfe,147611,6,-0.122070,0.833008,9.882812,0.000000,0.000000,0.000000,0.103516,94924.375000,0.000000
1c17,148120,6,-0.141235,0.828125,9.914062,0.000000,0.000000,0.000000,-0.060547,94928.851562,0.000000
1c30,148629,6,-0.155518,0.813965,9.937500,0.000000,0.000000,0.000000,-0.009766,94927.421875,0.000000
1c49,149138,6,-0.162720,0.811523,9.921875,0.000000,0.000000,0.000000,-0.021484,94927.765625,0.000000
1c62,149647,6,-0.141235,0.823242,9.937500,0.000000,0.000000,0.000000,0.056641,94925.671875,0.000000
1c7b,150156,6,-0.186646,0.833008,9.921875,0.000000,0.000000,0.000000,-0.017578,94927.664062,0.000000
1c94,150665,6,-0.112488,0.840332,9.929688,0.000000,0.000000,0.000000,-0.033203,94928.101562,0.000000
1cad,151174,6,-0.157959,0.780273,9.921875,0.000000,0.000000,0.000000,0.091797,94924.703125,0.000000
1cc6,151683,6,-0.126831,0.833008,9.906250,0.000000,0.000000,0.000000,-0.050781,94928.562500,0.000000
1cdf,152192,6,-0.160400,0.866699,9.945312,0.000000,0.000000,0.000000,0.021484,94926.593750,0.000000
1cf8,152701,6,-0.174683,0.852051,9.921875,0.000000,0.000000,0.000000,0.066406,94925.390625,0.000000
1d11,153210,6,-0.157959,0.828125,9.921875,0.000000,0.000000,0.000000,-0.003906,94927.281250,0.000000
1d2a,153719,6,-0.311035,1.050781,9.875000,0.000000,0.000000,0.000000,0.027344,94926.421875,0.000000
1d43,155562,1,0.198608,0.634277,9.968750,0.000000,0.000000,0.000000,-0.310547,94690.953125,20.500000
1d5c,156073,1,0.155518,0.598145,9.953125,0.000000,0.000000,0.000000,-0.453125,94694.781250,20.500000
1d75,156583,1,0.177124,0.617676,9.953125,0.000000,0.000000,0.000000,-0.542969,94697.218750,20.500000
1d8e,157092,1,0.208252,0.562500,9.976562,0.000000,0.000000,0.000000,-0.390625,94693.085938,20.500000
1da7,157601,1,0.189087,0.703613,9.984375,0.000000,0.000000,0.000000,-0.478516,94695.453125,20.500000
1dc0,158111,1,0.244141,0.684570,9.976562,0.000000,0.000000,0.000000,-0.427734,94694.101562,20.500000
1dd9,158622,1,0.131592,0.631836,9.898438,0.000000,0.000000,0.000000,-0.402344,94693.445312,20.500000
1df2,159132,1,0.213013,0.595703,9.898438,0.000000,0.000000,0.000000,-0.464844,94695.117188,20.500000
1e0b,159643,1,0.181885,0.682129,9.960938,0.000000,0.000000,0.000000,-0.533203,94696.937500,20.500000
1e24,160153,1,0.134033,0.545410,9.984375,0.000000,0.000000,0.000000,-0.498047,94695.984375,20.500000
1e3d,160660,1,0.088562,0.528809,9.960938,0.000000,0.000000,0.000000,-0.613281,94699.132812,20.500000
1e56,161171,1,0.153198,0.576660,9.906250,0.000000,0.000000,0.000000,-0.378906,94694.625000,20.500000
1e6f,161681,1,0.241699,0.687012,9.976562,0.000000,0.000000,0.000000,-0.359375,94692.257812,20.250000
1e88,162192,1,0.181885,0.579102,9.945312,0.000000,0.000000,0.000000,-0.492188,94695.859375,20.500000
1ea1,162702,1,0.174683,0.653320,9.968750,0.000000,0.000000,0.000000,-0.400391,94693.375000,20.500000
1eba,163211,1,0.232178,0.682129,9.968750,0.000000,0.000000,0.000000,-0.384766,94692.921875,20.500000
1ed3,163720,1,0.122070,0.660645,10.015625,0.000000,0.000000,0.000000,-0.457031,94694.898438,20.250000
1eec,164230,1,0.134033,0.588867,9.984375,0.000000,0.000000,0.000000,-0.423828,94694.000000,20.500000
1f05,164741,1,0.136353,0.626953,10.023438,0.000000,0.000000,0.000000,-0.341797,94691.796875,20.500000
1f1e,165251,1,0.184326,0.610352,9.929688,0.000000,0.000000,0.000000,-0.419922,94693.882812,20.500000
1f37,165762,1,0.174683,0.560059,9.914062,0.000000,0.000000,0.000000,-0.371094,94692.578125,20.500000
1f50,166269,1,0.069397,0.610352,9.953125,0.000000,0.000000,0.000000,-0.509766,94696.304688,20.500000
1f69,166779,1,0.145996,0.576660,9.898438,0.000000,0.000000,0.000000,-0.478516,94695.453125,20.500000
1f82,167290,1,0.227417,0.677246,9.992188,0.000000,0.000000,0.000000,-0.447266,94694.656250,20.500000
1f9b,167800,1,0.131592,0.603027,10.031250,0.000000,0.000000,0.000000,-0.437500,94694.343750,20.500000
1fb4,168311,1,0.131592,0.605469,9.953125,0.000000,0.000000,0.000000,-0.384766,94692.968750,20.500000
1fcd,168821,1,0.145996,0.591309,9.914062,0.000000,0.000000,0.000000,-0.386719,94692.984375,20.500000
1fe6,169330,1,0.186646,0.610352,9.937500,0.000000,0.000000,0.000000,-0.480469,94695.500000,20.500000
1fff,169839,1,0.141235,0.615234,9.953125,0.000000,0.000000,0.000000,-0.498047,94695.968750,20.500000
2018,170349,1,0.189087,0.571777,9.929688,0.000000,0.000000,0.000000,-0.341797,94691.796875,20.500000
2031,170860,1,0.172363,0.624512,9.914062,0.000000,0.000000,0.000000,-0.542969,94697.218750,20.500000
204a,171370,1,0.248901,0.593750,9.937500,0.000000,0.000000,0.000000,-0.552734,94697.484375,20.250000
2063,171881,1,0.196289,0.631836,9.960938,0.000000,0.000000,0.000000,-0.542969,94697.218750,20.500000
207c,172388,1,0.138794,0.619629,10.000000,0.000000,0.000000,0.000000,-0.570312,94697.929688,20.500000
2095,172898,1,0.126831,0.645996,9.968750,0.000000,0.000000,0.000000,-0.609375,94699.015625,20.500000
20ae,173409,1,0.229736,0.607910,9.882812,0.000000,0.000000,0.000000,-0.580078,94698.218750,20.500000
20c7,173919,1,0.213013,0.622070,9.937500,0.000000,0.000000,0.000000,-0.517578,94696.515625,20.500000
20e0,174430,1,0.196289,0.622070,9.945312,0.000000,0.000000,0.000000,-0.515625,94696.468750,20.250000
20f9,174940,1,0.232178,0.631836,9.906250,0.000000,0.000000,0.000000,-0.544922,94697.265625,20.500000
2112,175447,1,0.160400,0.660645,9.976562,0.000000,0.000000,0.000000,-0.501953,94696.085938,20.500000
212b,175958,1,0.141235,0.562500,9.890625,0.000000,0.000000,0.000000,-0.617188,94697.437500,20.500000
2144,176468,1,0.222656,0.648438,9.914062,0.000000,0.000000,0.000000,-0.568359,94697.875000,20.500000
215d,176979,1,0.165161,0.677246,9.968750,0.000000,0.000000,0.000000,-0.511719,94696.375000,20.500000
2176,177489,1,0.246582,0.615234,9.953125,0.000000,0.000000,0.000000,-0.517578,94696.546875,20.500000
218f,177998,1,0.112488,0.593750,9.898438,0.000000,0.000000,0.000000,-0.669922,94700.656250,20.500000
21a8,178507,1,0.196289,0.658203,9.921875,0.000000,0.000000,0.000000,-0.634766,94699.687500,20.500000
21c1,179017,1,0.184326,0.626953,9.953125,0.000000,0.000000,0.000000,-0.494141,94695.921875,20.500000
21da,179528,1,0.126831,0.626953,10.015625,0.000000,0.000000,0.000000,-0.560547,94697.703125,20.500000
21f3,180038,1,0.102905,0.629395,9.992188,0.000000,0.000000,0.000000,-0.568359,94697.875000,20.500000
220c,180549,1,0.160400,0.593750,9.914062,0.000000,0.000000,0.000000,-0.570312,94697.945312,20.500000
2225,181056,1,0.169922,0.612793,9.921875,0.000000,0.000000,0.000000,-0.621094,94699.296875,20.500000
223e,181566,1,0.138794,0.615234,9.968750,0.000000,0.000000,0.000000,-0.683594,94700.992188,20.500000
2257,182077,1,0.227417,0.672363,9.937500,0.000000,0.000000,0.000000,-0.505859,94696.187500,20.500000
2270,182587,1,0.114868,0.583984,9.898438,0.000000,0.000000,0.000000,-0.570312,94697.929688,20.500000
2289,183098,1,0.251221,0.660645,9.906250,0.000000,0.000000,0.000000,-0.611328,94699.062500,20.500000
22a2,183608,1,0.220215,0.557617,9.914062,0.000000,0.000000,0.000000,-0.587891,94698.437500,20.500000
22bb,184117,1,0.126831,0.674805,9.968750,0.000000,0.000000,0.000000,-0.576172,94698.093750,20.500000
22d4,184626,1,0.122070,0.574219,9.945312,0.000000,0.000000,0.000000,-0.544922,94697.265625,20.500000
22ed,185136,1,0.181885,0.564941,9.960938,0.000000,0.000000,0.000000,-0.601562,94698.789062,20.500000
2306,185647,1,0.191528,0.605469,9.953125,0.000000,0.000000,0.000000,-0.544922,94697.265625,20.500000
231f,186157,1,0.155518,0.622070,9.984375,0.000000,0.000000,0.000000,-0.527344,94696.812500,20.500000
2338,186668,1,0.184326,0.653320,9.929688,0.000000,0.000000,0.000000,-0.570312,94697.945312,20.500000
2351,187175,1,0.241699,0.629395,9.929688,0.000000,0.000000,0.000000,-0.539062,94697.093750,20.500000
236a,187685,1,0.105286,0.624512,10.007812,0.000000,0.000000,0.000000,-0.556641,94697.609375,20.500000
2383,188196,1,0.167480,0.648438,9.976562,0.000000,0.000000,0.000000,-0.541016,94697.148438,20.500000
239c,188706,1,0.124451,0.660645,9.945312,0.000000,0.000000,0.000000,-0.603516,94698.843750,20.500000
23b5,189217,1,0.136353,0.615234,9.960938,0.000000,0.000000,0.000000,-0.623047,94699.398438,20.500000
23ce,189727,1,0.157959,0.626953,9.914062,0.000000,0.000000,0.000000,-0.714844,94701.828125,20.500000
23e7,190234,1,0.155518,0.658203,10.007812,0.000000,0.000000,0.000000,-0.691406,94701.218750,20.500000
2400,190745,1,0.177124,0.595703,9.945312,0.000000,0.000000,0.000000,-0.751953,94702.843750,20.500000
2419,191255,1,0.186646,0.626953,9.953125,0.000000,0.000000,0.000000,-0.589844,94698.484375,20.500000
2432,191766,1,0.143555,0.696289,9.960938,0.000000,0.000000,0.000000,-0.617188,94699.234375,20.500000
244b,192276,1,0.167480,0.674805,9.945312,0.000000,0.000000,0.000000,-0.537109,94697.078125,20.500000
2464,192785,1,0.162720,0.612793,9.984375,0.000000,0.000000,0.000000,-0.589844,94698.484375,20.250000
247d,193294,1,0.169922,0.644043,9.960938,0.000000,0.000000,0.000000,-0.587891,94698.437500,20.500000
2496,193804,1,0.078979,0.569336,9.945312,0.000000,0.000000,0.000000,-0.617188,94699.234375,20.500000
24af,194315,1,0.160400,0.660645,9.945312,0.000000,0.000000,0.000000,-0.529297,94696.859375,20.500000
24c8,194825,1,0.145996,0.624512,9.945312,0.000000,0.000000,0.000000,-0.451172,94694.726562,20.500000
24e1,195336,1,0.150757,0.615234,9.921875,0.000000,0.000000,0.000000,-0.455078,94694.828125,20.500000
24fa,195846,1,0.162720,0.629395,9.921875,0.000000,0.000000,0.000000,-0.443359,94694.539062,20.250000
2513,196353,1,0.220215,0.586426,9.937500,0.000000,0.000000,0.000000,-0.484375,94695.625000,20.500000
252c,196864,1,0.179565,0.715820,9.921875,0.000000,0.000000,0.000000,-0.427734,94694.093750,20.500000
2545,197374,1,0.196289,0.636719,9.960938,0.000000,0.000000,0.000000,-0.470703,94695.265625,20.500000
255e,197885,1,0.150757,0.629395,9.984375,0.000000,0.000000,0.000000,-0.433594,94694.265625,20.500000
2577,198395,1,0.201050,0.660645,10.007812,0.000000,0.000000,0.000000,-0.490234,94695.609375,20.500000
2590,198904,1,0.134033,0.619629,9.929688,0.000000,0.000000,0.000000,-0.501953,94696.109375,20.500000
25a9,199413,1,0.174683,0.636719,9.976562,0.000000,0.000000,0.000000,-0.558594,94697.656250,20.500000
25c2,199923,1,0.179565,0.615234,9.976562,0.000000,0.000000,0.000000,-0.464844,94695.117188,20.500000
25db,200434,1,0.193848,0.619629,9.906250,0.000000,0.000000,0.000000,-0.568359,94697.875000,20.250000
25f4,200944,1,0.131592,0.693848,9.992188,0.000000,0.000000,0.000000,-0.650391,94700.125000,20.500000
260d,201455,1,0.162720,0.669922,9.945312,0.000000,0.000000,0.000000,-0.568359,94697.875000,20.500000
2626,201962,1,0.215454,0.691895,10.000000,0.000000,0.000000,0.000000,-0.617188,94698.164062,20.500000
263f,202472,1,0.169922,0.641602,9.960938,0.000000,0.000000,0.000000,-0.474609,94695.382812,20.500000
2658,202983,1,0.047882,0.593750,9.992188,0.000000,0.000000,0.000000,-0.582031,94698.265625,20.500000
2671,203493,1,0.169922,0.607910,9.890625,0.000000,0.000000,0.000000,-0.523438,94696.687500,20.500000
268a,204004,1,0.239380,0.698730,9.953125,0.000000,0.000000,0.000000,-0.714844,94701.820312,20.500000
26a3,204514,1,0.143555,0.574219,9.945312,0.000000,0.000000,0.000000,-0.609375,94698.992188,20.500000
26bc,205023,1,0.191528,0.560059,10.007812,0.000000,0.000000,0.000000,-0.472656,94695.335938,20.500000
26d5,205532,1,0.141235,0.645996,9.945312,0.000000,0.000000,0.000000,-0.607422,94698.937500,20.500000
26ee,206042,1,0.143555,0.576660,9.960938,0.000000,0.000000,0.000000,-0.529297,94696.859375,20.500000
2707,206553,1,0.155518,0.624512,9.984375,0.000000,0.000000,0.000000,-0.560547,94697.703125,20.500000
2720,207063,1,0.222656,0.631836,9.890625,0.000000,0.000000,0.000000,-0.519531,94696.570312,20.500000
2739,207574,1,0.160400,0.629395,9.929688,0.000000,0.000000,0.000000,-0.447266,94694.656250,20.500000
2752,208081,1,0.198608,0.605469,9.945312,0.000000,0.000000,0.000000,-0.470703,94695.265625,20.500000
276b,208591,1,0.131592,0.574219,9.976562,0.000000,0.000000,0.000000,-0.548828,94697.343750,20.500000
2784,209102,1,0.138794,0.624512,10.000000,0.000000,0.000000,0.000000,-0.380859,94692.843750,20.250000
279d,209612,1,0.150757,0.660645,10.023438,0.000000,0.000000,0.000000,-0.351562,94692.046875,20.500000
27b6,210123,1,0.172363,0.663086,9.976562,0.000000,0.000000,0.000000,-0.576172,94698.093750,20.500000
27cf,210633,1,0.213013,0.631836,9.953125,0.000000,0.000000,0.000000,-0.513672,94696.398438,20.500000
27e8,211140,1,0.153198,0.579102,9.945312,0.000000,0.000000,0.000000,-0.562500,94697.750000,20.500000
2801,211651,1,0.172363,0.650879,9.929688,0.000000,0.000000,0.000000,-0.498047,94696.015625,20.500000
281a,212161,1,0.100525,0.552734,9.914062,0.000000,0.000000,0.000000,-0.525391,94696.734375,20.500000
2833,212672,1,0.095764,0.593750,9.937500,0.000000,0.000000,0.000000,-0.509766,94696.304688,20.500000
284c,213182,1,0.119690,0.595703,9.984375,0.000000,0.000000,0.000000,-0.519531,94696.570312,20.250000
2865,213691,1,0.174683,0.588867,9.945312,0.000000,0.000000,0.000000,-0.384766,94692.968750,20.500000
287e,214200,1,0.189087,0.629395,9.929688,0.000000,0.000000,0.000000,-0.576172,94698.093750,20.500000
2897,214710,1,0.110107,0.644043,9.945312,0.000000,0.000000,0.000000,-0.523438,94696.687500,20.250000
28b0,215221,1,0.193848,0.615234,9.945312,0.000000,0.000000,0.000000,-0.507812,94696.234375,20.500000
28c9,215731,1,0.184326,0.612793,9.937500,0.000000,0.000000,0.000000,-0.498047,94696.015625,20.500000
28e2,216242,1,0.114868,0.624512,10.046875,0.000000,0.000000,0.000000,-0.574219,94698.046875,20.500000
28fb,216752,1,0.124451,0.569336,9.945312,0.000000,0.000000,0.000000,-0.492188,94695.843750,20.500000
2914,217259,1,0.138794,0.626953,9.906250,0.000000,0.000000,0.000000,-0.593750,94698.601562,20.500000
292d,217770,1,0.157959,0.581543,9.953125,0.000000,0.000000,0.000000,-0.632812,94699.617188,20.250000
2946,218280,1,0.165161,0.605469,9.945312,0.000000,0.000000,0.000000,-0.625000,94699.453125,20.500000
295f,218791,1,0.122070,0.644043,9.960938,0.000000,0.000000,0.000000,-0.623047,94699.398438,20.250000
2978,219301,1,0.251221,0.658203,9.984375,0.000000,0.000000,0.000000,-0.660156,94700.367188,20.500000
2991,219810,1,0.100525,0.586426,9.921875,0.000000,0.000000,0.000000,-0.679688,94700.875000,20.500000
29aa,220319,1,0.208252,0.691895,9.992188,0.000000,0.000000,0.000000,-0.498047,94695.968750,20.250000
29c3,220829,1,0.227417,0.696289,9.937500,0.000000,0.000000,0.000000,-0.613281,94699.109375,20.500000
29dc,221340,1,0.256104,0.645996,9.929688,0.000000,0.000000,0.000000,-0.587891,94698.437500,20.250000
29f5,221850,1,0.184326,0.588867,9.859375,0.000000,0.000000,0.000000,-0.746094,94702.664062,20.500000
2a0e,222361,1,0.239380,0.631836,9.843750,0.000000,0.000000,0.000000,-0.617188,94699.234375,20.500000
2a27,222871,1,0.229736,0.629395,9.937500,0.000000,0.000000,0.000000,-0.625000,94699.453125,20.500000
2a40,223378,1,0.205811,0.629395,9.937500,0.000000,0.000000,0.000000,-0.630859,94699.570312,20.500000
2a59,223889,1,0.198608,0.631836,9.906250,0.000000,0.000000,0.000000,-0.650391,94700.125000,20.250000
2a72,224399,1,0.157959,0.603027,9.960938,0.000000,0.000000,0.000000,-0.537109,94699.617188,20.250000
2a8b,224910,1,0.167480,0.674805,9.968750,0.000000,0.000000,0.000000,-0.556641,94697.585938,20.250000
2aa4,225420,1,0.198608,0.701172,9.929688,0.000000,0.000000,0.000000,-0.537109,94697.031250,20.500000
2abd,225929,1,0.090942,0.591309,9.937500,0.000000,0.000000,0.000000,-0.609375,94698.992188,20.500000
2ad6,226438,1,0.234619,0.622070,9.968750,0.000000,0.000000,0.000000,-0.447266,94694.609375,20.500000
2aef,226948,1,0.174683,0.607910,9.945312,0.000000,0.000000,0.000000,-0.478516,94695.484375,20.500000
2b08,227459,1,0.143555,0.634277,9.914062,0.000000,0.000000,0.000000,-0.498047,94695.968750,20.500000
2b21,227969,1,0.210571,0.631836,9.914062,0.000000,0.000000,0.000000,-0.531250,94696.906250,20.500000
2b3a,228480,1,0.169922,0.639160,9.906250,0.000000,0.000000,0.000000,-0.664062,94700.468750,20.500000
2b53,228987,1,0.160400,0.644043,9.960938,0.000000,0.000000,0.000000,-0.529297,94696.859375,20.500000
2b6c,229497,1,0.165161,0.644043,9.960938,0.000000,0.000000,0.000000,-0.636719,94699.718750,20.500000
2b85,230008,1,0.160400,0.579102,9.945312,0.000000,0.000000,0.000000,-0.529297,94696.859375,20.500000
2b9e,230518,1,0.124451,0.605469,9.976562,0.000000,0.000000,0.000000,-0.384766,94692.968750,20.500000
2bb7,231029,1,0.129272,0.629395,9.992188,0.000000,0.000000,0.000000,-0.412109,94693.687500,20.500000
2bd0,231539,1,0.062225,0.641602,10.039062,0.000000,0.000000,0.000000,-0.595703,94698.656250,20.500000
2be9,232048,1,0.196289,0.706055,9.960938,0.000000,0.000000,0.000000,-0.548828,94697.343750,20.500000
2c02,232557,1,0.179565,0.677246,9.992188,0.000000,0.000000,0.000000,-0.425781,94694.031250,20.500000
2c1b,233067,1,0.143555,0.591309,9.937500,0.000000,0.000000,0.000000,-0.525391,94696.734375,20.500000
2c34,233578,1,0.217773,0.579102,9.898438,0.000000,0.000000,0.000000,-0.562500,94697.750000,20.500000
2c4d,234088,1,0.181885,0.679688,10.000000,0.000000,0.000000,0.000000,-0.689453,94701.140625,20.500000
2c66,234599,1,0.177124,0.650879,9.960938,0.000000,0.000000,0.000000,-0.615234,94699.156250,20.500000
2c7f,235106,1,0.122070,0.645996,9.898438,0.000000,0.000000,0.000000,-0.625000,94699.453125,20.500000
2c98,235616,1,0.186646,0.641602,9.960938,0.000000,0.000000,0.000000,-0.644531,94699.953125,20.500000
2cb1,236127,1,0.172363,0.593750,9.984375,0.000000,0.000000,0.000000,-0.617188,94699.234375,20.500000
2cca,236637,1,0.145996,0.557617,9.937500,0.000000,0.000000,0.000000,-0.519531,94696.570312,20.500000
2ce3,237148,1,0.210571,0.644043,9.960938,0.000000,0.000000,0.000000,-0.656250,94700.250000,20.500000
2cfc,237658,1,0.143555,0.641602,9.937500,0.000000,0.000000,0.000000,-0.632812,94699.617188,20.500000
2d15,238167,1,0.177124,0.689453,9.984375,0.000000,0.000000,0.000000,-0.576172,94698.093750,20.500000
2d2e,238676,1,0.184326,0.634277,9.960938,0.000000,0.000000,0.000000,-0.681641,94700.968750,20.500000
2d47,239186,1,0.160400,0.655762,10.000000,0.000000,0.000000,0.000000,-0.595703,94698.656250,20.500000
2d60,239697,1,0.253662,0.689453,9.921875,0.000000,0.000000,0.000000,-0.656250,94700.250000,20.500000
2d79,240207,1,0.162720,0.669922,9.976562,0.000000,0.000000,0.000000,-0.542969,94697.203125,20.500000
2d92,240718,1,0.131592,0.626953,9.976562,0.000000,0.000000,0.000000,-0.601562,94698.765625,20.500000
2dab,241225,1,0.153198,0.629395,9.945312,0.000000,0.000000,0.000000,-0.478516,94695.484375,20.250000
2dc4,241735,1,0.157959,0.567383,9.937500,0.000000,0.000000,0.000000,-0.664062,94700.468750,20.500000
2ddd,242246,1,0.217773,0.674805,9.960938,0.000000,0.000000,0.000000,-0.611328,94699.039062,20.500000
2df6,242756,1,0.114868,0.629395,9.953125,0.000000,0.000000,0.000000,-0.580078,94698.195312,20.500000
2e0f,243267,1,0.181885,0.684570,9.992188,0.000000,0.000000,0.000000,-0.564453,94697.812500,20.500000
2e28,243777,1,0.193848,0.669922,9.906250,0.000000,0.000000,0.000000,-0.667969,94700.562500,20.500000
2e41,244286,1,0.119690,0.650879,9.968750,0.000000,0.000000,0.000000,-0.714844,94701.820312,20.500000
2e5a,244795,1,0.181885,0.571777,9.929688,0.000000,0.000000,0.000000,-0.605469,94698.875000,20.250000
2e73,245305,1,0.157959,0.622070,9.984375,0.000000,0.000000,0.000000,-0.568359,94697.875000,20.500000
2e8c,245816,1,0.234619,0.667969,9.976562,0.000000,0.000000,0.000000,-0.605469,94698.890625,20.500000
2ea5,246326,1,0.124451,0.619629,9.945312,0.000000,0.000000,0.000000,-0.599609,94698.718750,20.500000
2ebe,246837,1,0.174683,0.617676,9.906250,0.000000,0.000000,0.000000,-0.519531,94696.187500,20.500000
2ed7,247344,1,0.201050,0.648438,9.921875,0.000000,0.000000,0.000000,-0.535156,94697.007812,20.500000
2ef0,247854,1,0.157959,0.698730,9.945312,0.000000,0.000000,0.000000,-0.652344,94700.171875,20.500000
2f09,248365,1,0.145996,0.644043,9.992188,0.000000,0.000000,0.000000,-0.615234,94699.156250,20.250000
2f22,248875,1,0.169922,0.655762,9.953125,0.000000,0.000000,0.000000,-0.572266,94698.023438,20.500000
2f3b,249386,1,0.155518,0.660645,9.976562,0.000000,0.000000,0.000000,-0.667969,94700.585938,20.500000
2f54,249896,1,0.117310,0.653320,9.960938,0.000000,0.000000,0.000000,-0.707031,94701.648438,20.500000
2f6d,250405,1,0.172363,0.650879,9.859375,0.000000,0.000000,0.000000,-0.607422,94698.937500,20.500000
2f86,250914,1,0.134033,0.615234,9.953125,0.000000,0.000000,0.000000,-0.519531,94696.570312,20.500000
2f9f,251424,1,0.119690,0.588867,9.960938,0.000000,0.000000,0.000000,-0.548828,94697.343750,20.500000
2fb8,251935,1,0.189087,0.617676,9.984375,0.000000,0.000000,0.000000,-0.507812,94696.281250,20.500000
2fd1,252445,1,0.172363,0.679688,10.007812,0.000000,0.000000,0.000000,-0.500000,94696.062500,20.500000
2fea,252956,1,0.145996,0.622070,9.945312,0.000000,0.000000,0.000000,-0.560547,94697.703125,20.500000
3003,253463,1,0.150757,0.634277,9.992188,0.000000,0.000000,0.000000,-0.525391,94696.734375,20.500000
301c,253973,1,0.155518,0.581543,9.929688,0.000000,0.000000,0.000000,-0.546875,94697.296875,20.500000
3035,254484,1,0.201050,0.600586,9.882812,0.000000,0.000000,0.000000,-0.582031,94698.265625,20.500000
304e,254994,1,0.181885,0.624512,9.859375,0.000000,0.000000,0.000000,-0.537109,94697.078125,20.500000
3067,255505,1,0.122070,0.605469,9.953125,0.000000,0.000000,0.000000,-0.468750,94695.218750,20.500000
3080,256015,1,0.227417,0.708496,9.960938,0.000000,0.000000,0.000000,-0.607422,94698.937500,20.500000
3099,256522,1,0.148438,0.591309,9.992188,0.000000,0.000000,0.000000,-0.779297,94703.609375,20.500000
30b2,257033,1,0.229736,0.622070,9.921875,0.000000,0.000000,0.000000,-0.589844,94698.484375,20.500000
30cb,257543,1,0.232178,0.607910,9.984375,0.000000,0.000000,0.000000,-0.566406,94697.859375,20.500000
30e4,258054,1,0.145996,0.574219,9.937500,0.000000,0.000000,0.000000,-0.566406,94697.859375,20.250000
30fd,258564,1,0.153198,0.598145,9.960938,0.000000,0.000000,0.000000,-0.539062,94697.125000,20.500000
3116,259073,1,0.145996,0.605469,9.929688,0.000000,0.000000,0.000000,-0.597656,94698.703125,20.250000
